2024-06-08 10:42:09,807 INFO    StreamThr :12928 [internal.py:wandb_internal():86] W&B internal server running at pid: 12928, started at: 2024-06-08 10:42:09.805773
2024-06-08 10:42:24,371 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:42:24,371 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 10:42:24,371 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:42:24,371 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: keepalive
2024-06-08 10:42:24,371 DEBUG   SenderThread:12928 [sender.py:send():379] send: files
2024-06-08 10:42:24,371 INFO    SenderThread:12928 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-08 10:42:24,761 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: python_packages
2024-06-08 10:42:24,761 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: stop_status
2024-06-08 10:42:24,761 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-08 10:42:24,761 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: python_packages
2024-06-08 10:42:24,761 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: stop_status
2024-06-08 10:42:24,778 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\conda-environment.yaml
2024-06-08 10:42:24,779 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\requirements.txt
2024-06-08 10:42:24,779 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\wandb-metadata.json
2024-06-08 10:42:25,392 DEBUG   SenderThread:12928 [sender.py:send():379] send: telemetry
2024-06-08 10:42:25,392 DEBUG   SenderThread:12928 [sender.py:send():379] send: config
2024-06-08 10:42:25,392 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:42:25,392 DEBUG   SenderThread:12928 [sender.py:send():379] send: exit
2024-06-08 10:42:25,392 INFO    SenderThread:12928 [sender.py:send_exit():586] handling exit code: 1
2024-06-08 10:42:25,392 INFO    SenderThread:12928 [sender.py:send_exit():588] handling runtime: 14
2024-06-08 10:42:25,396 INFO    SenderThread:12928 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-08 10:42:25,396 INFO    SenderThread:12928 [sender.py:send_exit():594] send defer
2024-06-08 10:42:25,397 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,397 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-08 10:42:25,397 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,397 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-08 10:42:25,397 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 1
2024-06-08 10:42:25,398 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 2
2024-06-08 10:42:25,398 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [system_monitor.py:finish():203] Stopping system monitor
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined cpu monitor
2024-06-08 10:42:25,398 DEBUG   SystemMonitor:12928 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined disk monitor
2024-06-08 10:42:25,398 DEBUG   SystemMonitor:12928 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined memory monitor
2024-06-08 10:42:25,398 DEBUG   SystemMonitor:12928 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined network monitor
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 3
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send():379] send: stats
2024-06-08 10:42:25,398 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 4
2024-06-08 10:42:25,398 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 5
2024-06-08 10:42:25,398 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send():379] send: summary
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 6
2024-06-08 10:42:25,398 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,398 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-08 10:42:25,398 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,398 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-08 10:42:25,398 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:42:25,624 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 7
2024-06-08 10:42:25,624 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:25,624 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-08 10:42:25,624 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:25,624 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-08 10:42:25,788 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\config.yaml
2024-06-08 10:42:25,788 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\wandb-summary.json
2024-06-08 10:42:25,788 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\output.log
2024-06-08 10:42:25,828 INFO    wandb-upload_0:12928 [upload_job.py:push():131] Uploaded file C:\Users\86189\AppData\Local\Temp\tmpz4mwimnbwandb\951ily5q-wandb-metadata.json
2024-06-08 10:42:26,117 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-08 10:42:27,406 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 8
2024-06-08 10:42:27,406 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 10:42:27,407 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:27,407 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-08 10:42:27,408 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:27,408 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-08 10:42:27,408 INFO    SenderThread:12928 [job_builder.py:build():318] Attempting to build job artifact
2024-06-08 10:42:27,408 INFO    SenderThread:12928 [job_builder.py:_get_source_type():455] is repo sourced job
2024-06-08 10:42:27,451 INFO    SenderThread:12928 [job_builder.py:build():431] adding wandb-job metadata file
2024-06-08 10:42:27,460 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 9
2024-06-08 10:42:27,460 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:27,460 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-08 10:42:27,460 DEBUG   SenderThread:12928 [sender.py:send():379] send: artifact
2024-06-08 10:42:27,809 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\output.log
2024-06-08 10:42:28,158 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-08 10:42:28,563 INFO    SenderThread:12928 [sender.py:send_artifact():1468] sent artifact job-https___github.com_Francis-Fan-create_ScaML-Experiment.git_results_Explicit_Solution_Example_experiment_run.py - {'id': 'QXJ0aWZhY3Q6ODY0MzM2Mjg0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MzUwOTI4MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY0MzYwMTU2', 'versionIndex': 4}}}
2024-06-08 10:42:28,563 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:28,563 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-08 10:42:28,563 INFO    SenderThread:12928 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-08 10:42:28,818 INFO    SenderThread:12928 [dir_watcher.py:finish():388] scan: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files
2024-06-08 10:42:28,818 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\conda-environment.yaml conda-environment.yaml
2024-06-08 10:42:28,818 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\config.yaml config.yaml
2024-06-08 10:42:28,818 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\output.log output.log
2024-06-08 10:42:28,825 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\requirements.txt requirements.txt
2024-06-08 10:42:28,828 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\wandb-metadata.json wandb-metadata.json
2024-06-08 10:42:28,828 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\wandb-summary.json wandb-summary.json
2024-06-08 10:42:28,830 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 10
2024-06-08 10:42:28,830 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 10:42:28,830 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:28,831 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-08 10:42:28,832 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:28,833 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-08 10:42:28,833 INFO    SenderThread:12928 [file_pusher.py:finish():172] shutting down file pusher
2024-06-08 10:42:29,167 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-08 10:42:29,167 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 10:42:29,541 INFO    wandb-upload_0:12928 [upload_job.py:push():131] Uploaded file C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\conda-environment.yaml
2024-06-08 10:42:29,616 INFO    wandb-upload_1:12928 [upload_job.py:push():131] Uploaded file C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\config.yaml
2024-06-08 10:42:30,169 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-08 10:42:30,169 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 10:42:30,343 INFO    wandb-upload_2:12928 [upload_job.py:push():131] Uploaded file C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\output.log
2024-06-08 10:42:30,359 INFO    wandb-upload_3:12928 [upload_job.py:push():131] Uploaded file C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\requirements.txt
2024-06-08 10:42:30,391 INFO    wandb-upload_4:12928 [upload_job.py:push():131] Uploaded file C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\files\wandb-summary.json
2024-06-08 10:42:30,606 INFO    Thread-15 (_thread_body):12928 [sender.py:transition_state():614] send defer: 11
2024-06-08 10:42:30,606 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:30,606 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-08 10:42:30,606 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:30,606 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-08 10:42:30,606 INFO    SenderThread:12928 [file_pusher.py:join():178] waiting for file pusher
2024-06-08 10:42:30,606 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 12
2024-06-08 10:42:30,606 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:30,606 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-08 10:42:30,606 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: status_report
2024-06-08 10:42:30,606 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:30,606 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-08 10:42:30,606 INFO    SenderThread:12928 [file_stream.py:finish():614] file stream finish called
2024-06-08 10:42:30,826 INFO    SenderThread:12928 [file_stream.py:finish():618] file stream finish is done
2024-06-08 10:42:30,828 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 13
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:30,828 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-08 10:42:30,828 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:30,828 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-08 10:42:30,828 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 14
2024-06-08 10:42:30,828 DEBUG   SenderThread:12928 [sender.py:send():379] send: final
2024-06-08 10:42:30,828 DEBUG   SenderThread:12928 [sender.py:send():379] send: footer
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-06-08 10:42:30,828 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-08 10:42:30,828 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-06-08 10:42:30,828 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: server_info
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: get_summary
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-08 10:42:30,828 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-08 10:42:30,828 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 10:42:30,828 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-06-08 10:42:30,828 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: server_info
2024-06-08 10:42:31,054 INFO    MainThread:12928 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-06-08 10:42:31,054 INFO    MainThread:12928 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-06-08 10:42:31,054 INFO    MainThread:12928 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-06-08 10:42:31,054 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: shutdown
2024-06-08 10:42:31,054 INFO    HandlerThread:12928 [handler.py:finish():866] shutting down handler
2024-06-08 10:42:31,841 INFO    WriterThread:12928 [datastore.py:close():296] close: C:\Users\86189\ScaML-Experiment\wandb\run-20240608_104209-dk8ocqrd\run-dk8ocqrd.wandb
2024-06-08 10:42:32,062 INFO    SenderThread:12928 [sender.py:finish():1546] shutting down sender
2024-06-08 10:42:32,062 INFO    SenderThread:12928 [file_pusher.py:finish():172] shutting down file pusher
2024-06-08 10:42:32,062 INFO    SenderThread:12928 [file_pusher.py:join():178] waiting for file pusher
